order_id,customer_id,customer_name,country,product_category,product_name,quantity,unit_price,unit_cost,order_date
TE241017,C1290,Customer_188,Brazil,CNC Cutting Tools,Milling Cutter Set,60,300.0,120.0,2024-04-14
TE241018,C1212,Customer_283,Nigeria,Hand Tools,Garden Fork,191,6.8,2.7,2024-07-08
TE241019,C1287,Customer_285,India,Hand Tools,Mini Garden Trowel,395,5.0,2.0,2024-06-25
TE241020,C1397,Customer_362,Canada,CNC Cutting Tools,Drill Bit Φ10mm,94,30.0,12.0,2024-03-01
TE241021,C1383,Customer_118,Australia,CNC Cutting Tools,Taper Shank Drill,30,28.0,11.2,2024-02-21
TE241022,C1110,Customer_261,Canada,CNC Cutting Tools,Threading Tap M8,80,5.0,2.0,2024-11-10
TE241023,C1357,Customer_351,Spain,Hand Tools,Steel Shovel,299,7.2,2.9,2024-11-21
TE241024,C1003,Customer_412,USA,Hand Tools,Steel Shovel,341,7.2,2.9,2024-11-03
TE241025,C1223,Customer_46,USA,Hand Tools,Wooden Handle Axe,289,9.0,3.6,2024-02-10
TE241026,C1312,Customer_20,Spain,Hand Tools,Seedling Tray,305,3.5,1.4,2024-11-10
TE241027,C1336,Customer_267,Italy,Hand Tools,Hoe with Long Handle,129,7.0,2.8,2024-03-30
TE241028,C1328,Customer_254,Australia,Hand Tools,Wooden Handle Axe,436,9.0,3.6,2024-09-22
TE241029,C1147,Customer_100,Germany,CNC Cutting Tools,Lathe Tool Bit,75,18.0,7.2,2024-09-21
TE241030,C1358,Customer_119,Brazil,Hand Tools,Hand Saw,118,10.0,4.0,2024-07-03
TE241031,C1123,Customer_336,Germany,CNC Cutting Tools,Drill Bit Φ10mm,21,30.0,12.0,2024-05-21
TE241032,C1400,Customer_205,Canada,CNC Cutting Tools,Slotting Cutter,61,80.0,32.0,2024-10-27
TE241033,C1103,Customer_266,Germany,CNC Cutting Tools,Taper Shank Drill,18,28.0,11.2,2024-02-16
TE241034,C1282,Customer_146,Sweden,CNC Cutting Tools,End Mill Holder,84,50.0,20.0,2024-06-27
TE241035,C1178,Customer_494,Kenya,CNC Cutting Tools,Face Mill Cutter,87,120.0,48.0,2024-04-09
TE241036,C1233,Customer_477,Canada,CNC Cutting Tools,Carbide End Mill Φ6mm,43,25.0,10.5,2024-03-30
TE241037,C1209,Customer_260,USA,CNC Cutting Tools,Indexable Insert TNMG1604,74,3.8,1.5,2024-05-30
TE241038,C1175,Customer_485,UK,CNC Cutting Tools,End Mill Holder,42,50.0,20.0,2024-10-02
TE241039,C1417,Customer_407,Thailand,CNC Cutting Tools,Taper Shank Drill,66,28.0,11.2,2024-07-12
TE241040,C1289,Customer_248,Nigeria,Hand Tools,Gardening Gloves,273,4.0,1.6,2024-08-22
TE241041,C1349,Customer_236,Cameroon,Hand Tools,Wheelbarrow,114,45.0,18.0,2024-09-03
TE241042,C1060,Customer_133,USA,CNC Cutting Tools,Milling Cutter Set,38,300.0,120.0,2024-12-12
TE241043,C1360,Customer_118,Kenya,Hand Tools,Steel Mattock,280,8.5,3.4,2024-09-21
TE241044,C1275,Customer_5,Spain,Hand Tools,Mini Garden Trowel,227,5.0,2.0,2024-05-27
TE241045,C1048,Customer_205,Mexico,Hand Tools,Wheelbarrow,275,45.0,18.0,2024-02-08
TE241046,C1284,Customer_477,France,CNC Cutting Tools,Threading Tap M8,55,5.0,2.0,2024-04-21
TE241047,C1458,Customer_294,Italy,CNC Cutting Tools,Taper Shank Drill,97,28.0,11.2,2024-04-07
TE241048,C1256,Customer_378,France,CNC Cutting Tools,Taper Shank Drill,40,28.0,11.2,2024-05-15
TE241049,C1106,Customer_118,France,Hand Tools,Wooden Handle Axe,416,9.0,3.6,2024-07-01
TE241050,C1080,Customer_399,USA,CNC Cutting Tools,Indexable Insert TNMG1604,96,3.8,1.5,2024-12-05
TE241051,C1253,Customer_315,Germany,Hand Tools,Wheelbarrow,377,45.0,18.0,2024-01-22
TE241052,C1435,Customer_247,Canada,CNC Cutting Tools,Threading Tap M8,73,5.0,2.0,2024-10-21
TE241053,C1445,Customer_141,India,Hand Tools,Gardening Gloves,361,4.0,1.6,2024-05-23
TE241054,C1204,Customer_114,Sweden,Hand Tools,Steel Shovel,127,7.2,2.9,2024-09-26
TE241055,C1410,Customer_217,India,Hand Tools,Pruning Shears,116,12.0,4.8,2024-09-14
TE241056,C1178,Customer_202,Uganda,Hand Tools,Gardening Gloves,189,4.0,1.6,2024-08-22
TE241057,C1500,Customer_62,Spain,Hand Tools,Garden Fork,261,6.8,2.7,2024-12-18
TE241058,C1005,Customer_7,Mexico,Hand Tools,Steel Mattock,397,8.5,3.4,2024-02-21
TE241059,C1167,Customer_186,Brazil,Hand Tools,Mini Garden Trowel,195,5.0,2.0,2024-10-07
TE241060,C1135,Customer_122,Italy,CNC Cutting Tools,Lathe Tool Bit,53,18.0,7.2,2024-07-06
TE241061,C1095,Customer_256,Australia,Hand Tools,Steel Mattock,458,8.5,3.4,2024-07-09
TE241062,C1187,Customer_438,Canada,Hand Tools,Garden Fork,192,6.8,2.7,2024-10-19
TE241063,C1068,Customer_295,Spain,Hand Tools,Wheelbarrow,151,45.0,18.0,2024-05-18
TE241064,C1412,Customer_121,Thailand,Hand Tools,Wheelbarrow,295,45.0,18.0,2024-04-10
TE241065,C1075,Customer_410,Egypt,Hand Tools,Steel Shovel,342,7.2,2.9,2024-01-05
TE241066,C1091,Customer_216,India,Hand Tools,Seedling Tray,422,3.5,1.4,2024-09-21
TE241067,C1274,Customer_369,Japan,CNC Cutting Tools,Reamer Φ12mm,48,40.0,16.0,2024-05-08
TE241068,C1288,Customer_440,Thailand,CNC Cutting Tools,Slotting Cutter,22,80.0,32.0,2024-12-19
TE241069,C1084,Customer_31,France,CNC Cutting Tools,Ball Nose End Mill,70,35.0,14.0,2024-11-18
TE241070,C1050,Customer_231,Sweden,Hand Tools,Mini Garden Trowel,284,5.0,2.0,2024-07-03
TE241071,C1287,Customer_286,Senegal,Hand Tools,Mini Garden Trowel,276,5.0,2.0,2024-01-11
TE241072,C1211,Customer_63,Canada,CNC Cutting Tools,Milling Cutter Set,87,300.0,120.0,2024-04-11
TE241073,C1296,Customer_295,Mexico,CNC Cutting Tools,End Mill Holder,32,50.0,20.0,2024-05-25
TE241074,C1182,Customer_167,Mexico,CNC Cutting Tools,Reamer Φ12mm,67,40.0,16.0,2024-02-10
TE241075,C1196,Customer_315,Italy,Hand Tools,Hand Saw,174,10.0,4.0,2024-03-26
TE241076,C1328,Customer_414,Senegal,Hand Tools,Steel Mattock,423,8.5,3.4,2024-11-09
TE241077,C1293,Customer_208,Ghana,Hand Tools,Garden Hoe,140,6.5,2.6,2024-03-23
TE241078,C1176,Customer_117,Japan,CNC Cutting Tools,Milling Cutter Set,47,300.0,120.0,2024-12-29
TE241079,C1137,Customer_310,Mexico,Hand Tools,Mini Garden Trowel,327,5.0,2.0,2024-07-04
TE241080,C1383,Customer_301,Vietnam,Hand Tools,Garden Fork,311,6.8,2.7,2024-03-26
TE241081,C1095,Customer_438,Germany,CNC Cutting Tools,Taper Shank Drill,40,28.0,11.2,2024-12-04
TE241082,C1129,Customer_482,Sweden,CNC Cutting Tools,Taper Shank Drill,20,28.0,11.2,2024-04-17
TE241083,C1086,Customer_204,USA,CNC Cutting Tools,Indexable Insert TNMG1604,70,3.8,1.5,2024-10-07
TE241084,C1028,Customer_14,Nigeria,Hand Tools,Pruning Shears,491,12.0,4.8,2024-02-12
TE241085,C1054,Customer_135,Brazil,Hand Tools,Garden Hoe,435,6.5,2.6,2024-07-18
TE241086,C1159,Customer_118,Italy,CNC Cutting Tools,Ball Nose End Mill,66,35.0,14.0,2024-11-16
TE241087,C1065,Customer_68,Vietnam,Hand Tools,Steel Shovel,114,7.2,2.9,2024-01-18
TE241088,C1340,Customer_183,Uganda,CNC Cutting Tools,Threading Tap M8,70,5.0,2.0,2024-08-27
TE241089,C1500,Customer_446,Vietnam,Hand Tools,Mini Garden Trowel,380,5.0,2.0,2024-08-15
TE241090,C1070,Customer_497,Egypt,Hand Tools,Pruning Shears,190,12.0,4.8,2024-10-29
TE241091,C1306,Customer_234,Brazil,Hand Tools,Hand Saw,388,10.0,4.0,2024-08-10
TE241092,C1269,Customer_328,Mexico,Hand Tools,Mini Garden Trowel,277,5.0,2.0,2024-09-03
TE241093,C1277,Customer_117,Kenya,Hand Tools,Garden Fork,257,6.8,2.7,2024-07-06
TE241094,C1212,Customer_134,UK,CNC Cutting Tools,Carbide End Mill Φ6mm,10,25.0,10.5,2024-09-24
TE241095,C1418,Customer_389,Ghana,Hand Tools,Iron Rake,246,7.5,3.0,2024-08-28
TE241096,C1274,Customer_5,Spain,CNC Cutting Tools,Reamer Φ12mm,71,40.0,16.0,2024-06-02
TE241097,C1005,Customer_393,Australia,CNC Cutting Tools,Ball Nose End Mill,86,35.0,14.0,2024-04-28
TE241098,C1408,Customer_4,Vietnam,CNC Cutting Tools,Face Mill Cutter,62,120.0,48.0,2024-10-14
TE241099,C1224,Customer_203,Italy,CNC Cutting Tools,Taper Shank Drill,92,28.0,11.2,2024-07-18
TE241100,C1425,Customer_194,France,CNC Cutting Tools,Indexable Insert TNMG1604,64,3.8,1.5,2024-11-16
TE241101,C1123,Customer_265,Sweden,CNC Cutting Tools,Lathe Tool Bit,98,18.0,7.2,2024-12-16
TE241102,C1140,Customer_146,Mexico,Hand Tools,Pruning Shears,237,12.0,4.8,2024-07-30
TE241103,C1097,Customer_437,USA,Hand Tools,Steel Shovel,248,7.2,2.9,2024-02-26
TE241104,C1327,Customer_234,Brazil,Hand Tools,Mini Garden Trowel,458,5.0,2.0,2024-11-14
TE241105,C1252,Customer_97,Japan,Hand Tools,Steel Shovel,125,7.2,2.9,2024-09-30
TE241106,C1012,Customer_96,South Africa,CNC Cutting Tools,Ball Nose End Mill,44,35.0,14.0,2024-03-05
TE241107,C1367,Customer_225,Sweden,Hand Tools,Wooden Handle Axe,146,9.0,3.6,2024-03-18
TE241108,C1008,Customer_253,France,CNC Cutting Tools,Slotting Cutter,49,80.0,32.0,2024-09-12
TE241109,C1191,Customer_238,Spain,Hand Tools,Steel Pickaxe,269,8.0,3.2,2024-02-11
TE241110,C1432,Customer_385,Egypt,CNC Cutting Tools,Carbide End Mill Φ6mm,44,25.0,10.5,2024-07-19
TE241111,C1037,Customer_279,India,Hand Tools,Wooden Handle Axe,228,9.0,3.6,2024-07-14
TE241112,C1425,Customer_7,UK,CNC Cutting Tools,Taper Shank Drill,41,28.0,11.2,2024-07-16
TE241113,C1395,Customer_500,Australia,CNC Cutting Tools,Taper Shank Drill,14,28.0,11.2,2024-04-11
TE241114,C1236,Customer_377,Nigeria,Hand Tools,Pruning Shears,440,12.0,4.8,2024-04-16
TE241115,C1243,Customer_200,Spain,Hand Tools,Mini Garden Trowel,265,5.0,2.0,2024-03-22
TE241116,C1323,Customer_373,Germany,CNC Cutting Tools,End Mill Holder,76,50.0,20.0,2024-03-03
TE241117,C1130,Customer_247,Mexico,CNC Cutting Tools,Face Mill Cutter,56,120.0,48.0,2024-01-27
TE241118,C1443,Customer_342,France,Hand Tools,Garden Hoe,220,6.5,2.6,2024-11-20
TE241119,C1223,Customer_167,Germany,CNC Cutting Tools,Ball Nose End Mill,84,35.0,14.0,2024-03-02
TE241120,C1203,Customer_405,Italy,CNC Cutting Tools,Carbide End Mill Φ6mm,84,25.0,10.5,2024-12-19
TE241121,C1244,Customer_353,Brazil,Hand Tools,Iron Rake,494,7.5,3.0,2024-02-15
TE241122,C1128,Customer_81,India,Hand Tools,Hand Saw,416,10.0,4.0,2024-06-22
TE241123,C1477,Customer_497,South Africa,Hand Tools,Hand Saw,130,10.0,4.0,2024-01-31
TE241124,C1183,Customer_331,UK,Hand Tools,Pruning Shears,154,12.0,4.8,2024-03-05
TE241125,C1250,Customer_120,Japan,CNC Cutting Tools,End Mill Holder,92,50.0,20.0,2024-06-26
TE241126,C1413,Customer_457,Australia,CNC Cutting Tools,Face Mill Cutter,12,120.0,48.0,2024-12-18
TE241127,C1194,Customer_184,Spain,CNC Cutting Tools,Ball Nose End Mill,15,35.0,14.0,2024-09-05
TE241128,C1362,Customer_225,Thailand,Hand Tools,Pruning Shears,456,12.0,4.8,2024-09-07
TE241129,C1098,Customer_291,France,CNC Cutting Tools,Threading Tap M8,51,5.0,2.0,2024-08-27
TE241130,C1141,Customer_445,Ghana,Hand Tools,Seedling Tray,383,3.5,1.4,2024-03-23
TE241131,C1036,Customer_272,UK,CNC Cutting Tools,Ball Nose End Mill,43,35.0,14.0,2024-10-04
TE241132,C1188,Customer_233,Germany,CNC Cutting Tools,Milling Cutter Set,74,300.0,120.0,2024-07-13
TE241133,C1376,Customer_95,Uganda,CNC Cutting Tools,Lathe Tool Bit,56,18.0,7.2,2024-11-13
TE241134,C1123,Customer_165,Spain,Hand Tools,Hand Saw,375,10.0,4.0,2024-07-17
TE241135,C1098,Customer_269,Spain,Hand Tools,Gardening Gloves,382,4.0,1.6,2024-03-19
TE241136,C1314,Customer_145,Japan,CNC Cutting Tools,Milling Cutter Set,51,300.0,120.0,2024-02-26
TE241137,C1050,Customer_268,Mexico,Hand Tools,Steel Pickaxe,166,8.0,3.2,2024-04-01
TE241138,C1448,Customer_17,France,CNC Cutting Tools,Reamer Φ12mm,34,40.0,16.0,2024-02-20
TE241139,C1017,Customer_293,Mexico,Hand Tools,Steel Mattock,436,8.5,3.4,2024-09-07
TE241140,C1270,Customer_320,Spain,Hand Tools,Mini Garden Trowel,125,5.0,2.0,2024-07-06
TE241141,C1114,Customer_311,Spain,Hand Tools,Steel Pickaxe,206,8.0,3.2,2024-12-01
TE241142,C1252,Customer_476,Cameroon,Hand Tools,Garden Hoe,339,6.5,2.6,2024-11-23
TE241143,C1032,Customer_185,Thailand,Hand Tools,Seedling Tray,312,3.5,1.4,2024-07-07
TE241144,C1407,Customer_363,USA,CNC Cutting Tools,Lathe Tool Bit,44,18.0,7.2,2024-09-27
TE241145,C1021,Customer_376,USA,CNC Cutting Tools,Ball Nose End Mill,19,35.0,14.0,2024-04-20
TE241146,C1492,Customer_266,USA,Hand Tools,Watering Can,218,6.0,2.4,2024-09-29
TE241147,C1198,Customer_98,France,CNC Cutting Tools,Milling Cutter Set,41,300.0,120.0,2024-10-18
TE241148,C1321,Customer_486,France,CNC Cutting Tools,Taper Shank Drill,81,28.0,11.2,2024-07-31
TE241149,C1383,Customer_55,Sweden,Hand Tools,Hoe with Long Handle,283,7.0,2.8,2024-12-11
TE241150,C1235,Customer_360,Mexico,Hand Tools,Seedling Tray,153,3.5,1.4,2024-03-26
TE241151,C1406,Customer_93,Vietnam,Hand Tools,Pruning Shears,272,12.0,4.8,2024-12-02
TE241152,C1081,Customer_274,South Africa,Hand Tools,Garden Fork,280,6.8,2.7,2024-06-10
TE241153,C1282,Customer_167,Ghana,Hand Tools,Steel Mattock,491,8.5,3.4,2024-11-20
TE241154,C1221,Customer_423,Sweden,Hand Tools,Hoe with Long Handle,223,7.0,2.8,2024-10-15
TE241155,C1280,Customer_110,Canada,CNC Cutting Tools,End Mill Holder,42,50.0,20.0,2024-07-03
TE241156,C1493,Customer_232,Australia,CNC Cutting Tools,Slotting Cutter,10,80.0,32.0,2024-01-18
TE241157,C1146,Customer_306,Germany,CNC Cutting Tools,Drill Bit Φ10mm,48,30.0,12.0,2024-01-04
TE241158,C1154,Customer_114,France,Hand Tools,Iron Rake,111,7.5,3.0,2024-12-19
TE241159,C1422,Customer_142,Senegal,Hand Tools,Pruning Shears,384,12.0,4.8,2024-10-19
TE241160,C1475,Customer_293,UK,CNC Cutting Tools,Carbide End Mill Φ6mm,68,25.0,10.5,2024-07-01
TE241161,C1080,Customer_71,Italy,Hand Tools,Seedling Tray,398,3.5,1.4,2024-05-07
TE241162,C1120,Customer_132,Kenya,CNC Cutting Tools,Indexable Insert TNMG1604,83,3.8,1.5,2024-07-23
TE241163,C1292,Customer_470,France,CNC Cutting Tools,Indexable Insert TNMG1604,51,3.8,1.5,2024-09-04
TE241164,C1089,Customer_250,Kenya,Hand Tools,Watering Can,459,6.0,2.4,2024-10-22
TE241165,C1420,Customer_465,USA,CNC Cutting Tools,Milling Cutter Set,48,300.0,120.0,2024-01-20
TE241166,C1375,Customer_414,Thailand,Hand Tools,Garden Hoe,499,6.5,2.6,2024-01-29
TE241167,C1472,Customer_395,Japan,Hand Tools,Seedling Tray,322,3.5,1.4,2024-08-01
TE241168,C1477,Customer_445,UK,CNC Cutting Tools,Face Mill Cutter,93,120.0,48.0,2024-11-04
TE241169,C1476,Customer_6,Brazil,CNC Cutting Tools,Milling Cutter Set,58,300.0,120.0,2024-01-28
TE241170,C1157,Customer_269,Germany,CNC Cutting Tools,End Mill Holder,82,50.0,20.0,2024-03-17
TE241171,C1168,Customer_258,Spain,Hand Tools,Steel Shovel,125,7.2,2.9,2024-12-10
TE241172,C1375,Customer_202,South Africa,Hand Tools,Gardening Gloves,404,4.0,1.6,2024-10-21
TE241173,C1259,Customer_47,France,CNC Cutting Tools,Ball Nose End Mill,60,35.0,14.0,2024-03-16
TE241174,C1068,Customer_173,USA,CNC Cutting Tools,Lathe Tool Bit,16,18.0,7.2,2024-10-07
TE241175,C1205,Customer_135,USA,CNC Cutting Tools,End Mill Holder,65,50.0,20.0,2024-12-23
TE241176,C1067,Customer_391,UK,CNC Cutting Tools,End Mill Holder,35,50.0,20.0,2024-09-06
TE241177,C1203,Customer_334,Thailand,Hand Tools,Pruning Shears,415,12.0,4.8,2024-09-25
TE241178,C1127,Customer_125,USA,CNC Cutting Tools,Slotting Cutter,51,80.0,32.0,2024-12-16
TE241179,C1474,Customer_295,USA,CNC Cutting Tools,Milling Cutter Set,62,300.0,120.0,2024-08-04
TE241180,C1188,Customer_179,France,CNC Cutting Tools,Threading Tap M8,86,5.0,2.0,2024-12-01
TE241181,C1013,Customer_395,Japan,Hand Tools,Iron Rake,415,7.5,3.0,2024-08-14
TE241182,C1320,Customer_75,Australia,CNC Cutting Tools,Face Mill Cutter,35,120.0,48.0,2024-12-16
TE241183,C1192,Customer_80,Sweden,Hand Tools,Wheelbarrow,143,45.0,18.0,2024-02-27
TE241184,C1379,Customer_28,Italy,Hand Tools,Hoe with Long Handle,175,7.0,2.8,2024-05-27
TE241185,C1008,Customer_176,Spain,CNC Cutting Tools,Indexable Insert TNMG1604,49,3.8,1.5,2024-08-18
TE241186,C1242,Customer_12,Japan,Hand Tools,Watering Can,375,6.0,2.4,2024-04-18
TE241187,C1105,Customer_280,Vietnam,Hand Tools,Mini Garden Trowel,380,5.0,2.0,2024-09-04
TE241188,C1319,Customer_374,South Africa,CNC Cutting Tools,Taper Shank Drill,99,28.0,11.2,2024-12-08
TE241189,C1010,Customer_193,Thailand,Hand Tools,Hand Saw,369,10.0,4.0,2024-01-23
TE241190,C1131,Customer_88,USA,CNC Cutting Tools,Face Mill Cutter,99,120.0,48.0,2024-11-12
TE241191,C1139,Customer_28,India,CNC Cutting Tools,Carbide End Mill Φ6mm,18,25.0,10.5,2024-07-17
TE241192,C1339,Customer_139,Mexico,Hand Tools,Seedling Tray,437,3.5,1.4,2024-07-03
TE241193,C1443,Customer_56,Germany,CNC Cutting Tools,Milling Cutter Set,59,300.0,120.0,2024-04-28
TE241194,C1195,Customer_261,South Africa,Hand Tools,Garden Hoe,261,6.5,2.6,2024-09-05
TE241195,C1444,Customer_306,Vietnam,CNC Cutting Tools,Drill Bit Φ10mm,35,30.0,12.0,2024-09-13
TE241196,C1495,Customer_235,Thailand,Hand Tools,Watering Can,111,6.0,2.4,2024-01-21
TE241197,C1127,Customer_473,Vietnam,Hand Tools,Iron Rake,350,7.5,3.0,2024-07-20
TE241198,C1382,Customer_81,Germany,Hand Tools,Hand Saw,280,10.0,4.0,2024-06-30
TE241199,C1321,Customer_155,Italy,CNC Cutting Tools,End Mill Holder,45,50.0,20.0,2024-02-01
TE241200,C1321,Customer_132,Uganda,CNC Cutting Tools,Carbide End Mill Φ6mm,81,25.0,10.5,2024-05-23
